State,Division,Candidate,Party,Votes,Percent
NSW,Hunter,"TURNER, John",NPA,16067,24.8
NSW,Kingsford-Smith,"O'CONNOR, Carolyn",LP,19903,32.6
NSW,Kingsford-Smith,"LEEHY, Philippa",AD,4765,7.8
NSW,Kingsford-Smith,"BOWEN, Hon Lionel",ALP,36478,59.7
NSW,Lindsay,"GREGORY, Michael",AD,5276,8.4
NSW,Lindsay,"PERRY, Ian",IND,1414,2.3
NSW,Lindsay,"FREE, Ross",ALP,32949,52.4
NSW,Lindsay,"HAYNE, Glynis",LP,23193,36.9
NSW,Lowe,"FARRELL, Tony",IND,1432,2.3
NSW,Lowe,"TURNER, George",IND,2197,3.5
NSW,Lowe,"WOODS, Dr Bob",LP,29724,47.2
NSW,Lowe,"MAHER, Michael",ALP,29644,47.1
NSW,Lyne,"AITKEN, John",AD,5534,8.4
NSW,Lyne,"COWAN, Bruce",NPA,36467,55.0
NSW,Lyne,"WORTH, Garry",ALP,24252,36.6
NSW,Macarthur,"FORRESTER, Ron",LP,22106,36.6
NSW,Macarthur,"SAMPSON, Meg",AD,5862,9.7
NSW,Macarthur,"MARTIN, Stephen",ALP,32404,53.7
NSW,Mackellar,"MACLENNAN, Graeme",AD,6189,10.0
NSW,Mackellar,"CARLTON, Hon James",LP,35225,56.9
NSW,Mackellar,"FOLEY, Maurice",IND,1274,2.1
NSW,Mackellar,"BLACKMORE, Eileen",ALP,19254,31.1
NSW,Macquarie,"FORBES, Bruce",AD,6582,11.0
NSW,Macquarie,"WEBSTER, Alasdair",LP,30010,50.3
NSW,Macquarie,"MARCH, David",ALP,23096,38.7
NSW,Mitchell,"ROBINSON, Geoff",ALP,17603,27.5
NSW,Mitchell,"CADMAN, Alan",LP,46473,72.5
NSW,New England,"HORAN, Joe",ALP,24938,37.5
NSW,New England,"SINCLAIR, Rt Hon Ian",NPA,33306,50.1
NSW,New England,"O'REGAN, Bevan",IND,4412,6.6
NSW,New England,"BALDWIN, Lance",IND,632,1.0
NSW,New England,"MOODY, Eunice",AD,3190,4.8
NSW,Newcastle,"KEEGAN, George",IND,16362,27.1
NSW,Newcastle,"TAGGART, Alan",LP,9978,16.5
NSW,Newcastle,"MORRIS, Allan",ALP,31095,51.5
NSW,Newcastle,"RENDLE, Rae",AD,2948,4.9
NSW,North Sydney,"DOMINISH, Rod",AD,7396,11.9
NSW,North Sydney,"SPENDER, John",LP,36290,58.5
NSW,North Sydney,"BRITT, Eddie",ALP,18303,29.5
NSW,Page,"BROWN, Ivor",AD,4586,7.3
NSW,Page,"EGERTON, William",IND,9149,14.6
NSW,Page,"ELLEM, Trevor",ALP,21357,34.0
NSW,Page,"ROBINSON, Hon Ian",NPA,27756,44.2
NSW,Parkes,"COBB, Michael",NPA,31433,50.5
NSW,Parkes,"MURFORD, Max",IND,5272,8.5
NSW,Parkes,"LUND, Graham",ALP,22773,36.6
NSW,Parkes,"COLLISON, Gloria",AD,2229,3.6
NSW,Parkes,"O'DONNELL, Bill",IND,528,0.8
NSW,Parramatta,"LEVETT, Rodney",AD,5378,8.7
NSW,Parramatta,"HAMER, Paul",LP,23881,38.8
NSW,Parramatta,"BROWN, Hon John",ALP,32304,52.5
NSW,Phillip,"MCHUGH, Jeannette",ALP,31552,49.1
NSW,Phillip,"SOWADA, Karin",AD,4339,6.8
NSW,Phillip,"BRINKMAN, Fred",IND,844,1.3
NSW,Phillip,"COLLINS, Ray",LP,27508,42.8
NSW,Prospect,"BARONE, Sam",IND,9354,14.6
NSW,Prospect,"UTTERSON, William",AD,3194,5.0
NSW,Prospect,"KLUGMAN, Dr Richard",ALP,33367,52.2
NSW,Prospect,"INGRAM, Robert",LP,18018,28.2
NSW,Reid,"MCDOWELL, Lynne",LP,21175,34.6
NSW,Reid,"ROVEEN, John",AD,4274,7.0
NSW,Reid,"UREN, Hon Tom",ALP,35738,58.4
NSW,Richmond,"BROWN, Anne",AD,4308,7.1
NSW,Richmond,"WOLDRING, Klaas",ALP,21509,35.2
NSW,Richmond,"NICOLSON, Mac",IND,4061,6.7
NSW,Richmond,"BLUNT, Charles",NPA,31164,51.1
NSW,Riverina-Darling,"BLACK, Peter",ALP,28017,46.5
NSW,Riverina-Darling,"HICKS, Noel",NPA,32238,53.5
NSW,Robertson,"GRIFFITHS, Glenice",AD,6132,9.4
NSW,Robertson,"COHEN, Hon Barry",ALP,31983,49.0
NSW,Robertson,"CLAIR, Paul St",LP,27220,41.7
NSW,Shortland,"MCCABE, Derek",AD,8727,13.4
NSW,Shortland,"CAINE, Milton",LP,20652,31.6
NSW,Shortland,"MORRIS, Hon Peter",ALP,35916,55.0
NSW,St George,"RUSH, Gary",LP,26869,43.4
NSW,St George,"DALRYMPLE, Garry",AD,3241,5.2
NSW,St George,"DUBOIS, Stephen",ALP,30829,49.8
NSW,St George,"COMPTON, Brian",IND,927,1.5
NSW,Sydney,"RADICE, Vito",IND,1457,2.5
NSW,Sydney,"COLE, William",AD,4916,8.3
NSW,Sydney,"BALDWIN, Peter",ALP,29795,50.5
NSW,Sydney,"MORKA, Les",LP,14911,25.3
NSW,Sydney,"MUNDEY, Jack",IND,7918,13.4
NSW,Throsby,"FREDERICKS, Neville",LP,20456,34.6
NSW,Throsby,"HOLLIS, Colin",ALP,30354,51.4
NSW,Throsby,"WOOD, David",NPA,3812,6.5
NSW,Throsby,"BUTLER, Greg",AD,4458,7.5
NSW,Warringah,"WIDMAIR, Christian",AD,5773,9.1
NSW,Warringah,"MACKELLAR, Hon Michael",LP,37855,59.7
NSW,Warringah,"DOUGLAS, Ian",ALP,19805,31.2
NSW,Wentworth,"JAYAWARDENA, Yvonne",AD,6533,11.1
NSW,Wentworth,"WHITTAKER, Anne-Marie",ALP,20181,34.3
NSW,Wentworth,"HEWSON, Dr John",LP,32099,54.6
NSW,Werriwa,"KERIN, Hon John",ALP,43094,63.7
NSW,Werriwa,"BROCK, David",LP,24600,36.3
VIC,Aston,"ASHLEY, Gordon",LP,26595,41.8
VIC,Aston,"BRICKNELL, Jan",AD,5134,8.1
VIC,Aston,"SAUNDERSON, John",ALP,30817,48.4
VIC,Aston,"GURNEY, Hugh",NPA,1113,1.8
VIC,Ballarat,"GREANY, Martin",IND,392,0.6
VIC,Ballarat,"BOLAND, John",NPA,8250,12.3
VIC,Ballarat,"HENSELEIT, Phil",AD,2685,4.0
VIC,Ballarat,"MILDREN, John",ALP,31447,47.1
VIC,Ballarat,"RONAN, John",LP,24059,36.0
VIC,Batman,"ROBERTS, Jan",AD,5321,9.7
VIC,Batman,"CHAPMAN, Darren",IND,466,0.8
VIC,Batman,"HOWE, Hon Brian",ALP,35285,64.0
VIC,Batman,"PHILLIPS, Sue",IND,632,1.1
VIC,Batman,"DUNN, Ron",LP,13408,24.3
VIC,Bendigo,"SWANTON, Kaye",AD,2700,4.0
VIC,Bendigo,"SOMERVILLE, John",IND,330,0.5
VIC,Bendigo,"BRUMBY, John",ALP,32312,48.5
VIC,Bendigo,"RADFORD, Hon John",LP,16508,24.8
VIC,Bendigo,"BEST, Ron",NPA,14703,22.1
VIC,Bendigo,"O'GRADY, Sharyne",IND,126,0.2
VIC,Bruce,"POOLEY, Terence",IND,910,1.5
VIC,Bruce,"CARR, Kate",AD,4820,8.0
VIC,Bruce,"ALDRED, Kenneth",LP,28568,47.5
VIC,Bruce,"ROBINSON, Patrick",ALP,25866,43.0
VIC,Burke,"MCLEOD, Barry",NPA,3278,4.9
VIC,Burke,"DALE, Peter",LP,25534,38.5
VIC,Burke,"O'KEEFE, Neil",ALP,32738,49.3
VIC,Burke,"MULLINGTON, Susan",AD,4793,7.2
VIC,Calwell,"STEWART, Louise",AD,5938,9.9
VIC,Calwell,"THEOPHANOUS, Dr Andrew",ALP,36614,61.1
VIC,Calwell,"PAVLEKOVICH-SMITH, Ivan",NPA,1130,1.9
VIC,Calwell,"DIMITRIJEVIC, Chris",LP,16244,27.1
VIC,Casey,"MCKENZIE, David",ALP,27891,43.1
VIC,Casey,"MAR, Chris",AD,5071,7.8
VIC,Casey,"HALVERSON, Robert",LP,30225,46.7
VIC,Casey,"HAFFENDEN, Roy",NPA,861,1.3
VIC,Casey,"MADDEN, Flo",IND,617,1.0
VIC,Chisholm,"WAJSBREM, Edward",NPA,1101,1.7
VIC,Chisholm,"GRATION, Barry",IND,226,0.4
VIC,Chisholm,"RODECK, Ernest",IND,637,1.0
VIC,Chisholm,"MAYER, Helen",ALP,28094,43.9
VIC,Chisholm,"ROBBINS, Fran",AD,4222,6.6
VIC,Chisholm,"WOOLDRIDGE, Dr Michael",LP,29705,46.4
VIC,Corangamite,"CALDWELL, Ian",ALP,27620,41.2
VIC,Corangamite,"MCARTHUR, Stewart",LP,32341,48.3
VIC,Corangamite,"MCDONALD, John",NPA,2813,4.2
VIC,Corangamite,"MANN, Rob",AD,4225,6.3
VIC,Corio,"PEARCE, Greta",AD,3775,6.1
VIC,Corio,"DAVIES, Tom",IND,1378,2.2
VIC,Corio,"SCHOLES, Hon Gordon",ALP,34064,54.9
VIC,Corio,"CONHEADY, Patrick",LP,20220,32.6
VIC,Corio,"DIXON, Danielle",IND,2602,4.2
VIC,Deakin,"MYATT, Madelyn",ALP,27884,44.1
VIC,Deakin,"SPEIRS, Gil",IND,267,0.4
VIC,Deakin,"WRIGHT, Rick",IND,401,0.6
VIC,Deakin,"BOSCH, Marcus",AD,3992,6.3
VIC,Deakin,"BEALE, Julian",LP,30665,48.5
VIC,Dunkley,"CHYNOWETH, Robert",ALP,28740,46.7
VIC,Dunkley,"MURRAY, Andrew",IND,615,1.0
VIC,Dunkley,"JOHNSON, Les",IND,193,0.3
VIC,Dunkley,"LIESHOUT, Chris van",IND,1898,3.1
VIC,Dunkley,"WARWICK, Tom",LP,26267,42.6
VIC,Dunkley,"KIRBY, Robyn",AD,3881,6.3
VIC,Flinders,"MILN, Jonathan",IND,1449,2.2
VIC,Flinders,"MAUD, Noel",IND,986,1.5
VIC,Flinders,"REITH, Peter",LP,31737,47.2
VIC,Flinders,"LACK, Tony",ALP,29469,43.8
VIC,Flinders,"SUTTIE, Andrew",AD,3655,5.4
VIC,Gellibrand,"VICARI, Rosalba",IND,1569,2.6
VIC,Gellibrand,"WARNER, Tim",LP,14506,24.5
VIC,Gellibrand,"HOLMES, Susan",AD,3665,6.2
VIC,Gellibrand,"DOUGHNEY, James",IND,1097,1.9
VIC,Gellibrand,"WILLIS, Hon Ralph",ALP,38451,64.9
VIC,Gippsland,"CHILD, Zona",ALP,20056,30.5
VIC,Gippsland,"FORCIER, Pierre",AD,2785,4.2
VIC,Gippsland,"MCGAURAN, Peter",NPA,29084,44.3
VIC,Gippsland,"ANDERSON, Rod",IND,1350,2.1
VIC,Gippsland,"PEARCE, Grant",LP,12384,18.9
VIC,Goldstein,"CASLEY, Tiger",IND,739,1.2
VIC,Goldstein,"MACPHEE, Hon Ian",LP,35029,55.4
VIC,Goldstein,"MCINNES, Murray",ALP,22343,35.4
VIC,Goldstein,"ROWE, Michael",DLP,1436,2.3
VIC,Goldstein,"BOALER, Maureen",AD,3654,5.8
VIC,Henty,"HEGARTY, Paul",AD,4992,8.2
VIC,Henty,"MICHELSON, Rudi",LP,25138,41.3
VIC,Henty,"CHILD, Hon Joan",ALP,30695,50.5
VIC,Higgins,"HIGGINS, Barbara",ALP,19899,32.5
VIC,Higgins,"SHIPTON, Roger",LP,36139,59.0
VIC,Higgins,"JACKSON, Clive",AD,5188,8.5
VIC,Holt,"BATEMAN, Janice",LP,20764,36.4
VIC,Holt,"DUFFY, Hon Michael",ALP,32026,56.1
VIC,Holt,"HERBERT, Geoff",AD,4282,7.5
VIC,Hotham,"MCCALL, Peter",LP,25432,40.5
VIC,Hotham,"KENT, Lewis",ALP,33035,52.5
VIC,Hotham,"KONING, Len de",AD,4402,7.0
VIC,Indi,"CAMERON, Ewen",LP,24844,37.4
VIC,Indi,"WALSH, Danny",ALP,22065,33.2
VIC,Indi,"TAYLOR, Rob",IND,5415,8.2
VIC,Indi,"PULLAR, Philip",NPA,13435,20.2
VIC,Indi,"LUMSDEN, Brian",IND,665,1.0
VIC,Isaacs,"CHARLES, David",ALP,29325,47.7
VIC,Isaacs,"ATKINSON, Rod",LP,26448,43.1
VIC,Isaacs,"BUCHANAN, Bill",NPA,833,1.4
VIC,Isaacs,"ELY, Linda",IND,395,0.6
VIC,Isaacs,"ASPINALL, Maxine",AD,4428,7.2
VIC,Jagajaga,"MCCALLUM, Howard",AD,5023,8.7
VIC,Jagajaga,"MANNING, Lynette",IND,757,1.3
VIC,Jagajaga,"STAPLES, Peter",ALP,29698,51.3
VIC,Jagajaga,"KIRWAN, Laurie",NPA,977,1.7
VIC,Jagajaga,"PASQUARELLI, John",LP,21479,37.1
VIC,Kooyong,"COLE, Margaret",IND,1685,2.7
VIC,Kooyong,"PEACOCK, Hon Andrew",LP,36608,59.1
VIC,Kooyong,"TAFT, Peter",AD,4593,7.4
VIC,Kooyong,"WOODS, Lindsay",ALP,19030,30.7
VIC,La Trobe,"CHARLES, Bob",LP,24013,38.7
VIC,La Trobe,"MILTON, Peter",ALP,31510,50.8
VIC,La Trobe,"BENTON, John",AD,6461,10.4
VIC,Lalor,"JEFFCOAT, Heather",AD,5899,8.9
VIC,Lalor,"JONES, Hon Barry",ALP,42087,63.8
VIC,Lalor,"FARQUHAR, Darren",LP,17966,27.2
VIC,Mcewen,"LORMAN, Doug",AD,4551,7.1
VIC,Mcewen,"CLEELAND, Peter",ALP,31052,48.5
VIC,Mcewen,"WILSON, Robert",IND,369,0.6
VIC,Mcewen,"MILLIE, David",LP,24021,37.5
VIC,Mcewen,"COLLER, Andrew",NPA,4038,6.3
VIC,Mcmillan,"O'BRIEN, Pat",NPA,7544,12.1
VIC,Mcmillan,"KIELY, John",LP,19846,31.7
VIC,Mcmillan,"WALSH, Thomas",IND,404,0.6
VIC,Mcmillan,"LORRAINE, Anne",IND,833,1.3
VIC,Mcmillan,"OLLQUIST, Ross",AD,3319,5.3
VIC,Mcmillan,"CUNNINGHAM, Barry",ALP,30610,48.9
VIC,Mallee,"FREEDMAN, Linda",ALP,18461,28.4
VIC,Mallee,"FISHER, Peter",NPA,31192,48.0
VIC,Mallee,"KIDD, Adrian",LP,12151,18.7
VIC,Mallee,"LEHMANN, Neil",IND,3208,4.9
VIC,Maribyrnong,"RUDEWYCH, Victor",LP,22505,37.6
VIC,Maribyrnong,"GRIFFITHS, Alan",ALP,31502,52.6
VIC,Maribyrnong,"MACKAY, David",AD,3940,6.6
VIC,Maribyrnong,"BESHARA, Mark",DLP,1898,3.2
VIC,Melbourne,"HAND, Gerry",ALP,35873,62.6
VIC,Melbourne,"RANDLE, Frank",LP,15267,26.7
VIC,Melbourne,"FERRARI, James",IND,757,1.3
VIC,Melbourne,"FRANCHI, Peter La",AD,5374,9.4
VIC,Melbourne Ports,"BROWN, Alan",IND,3483,5.9
VIC,Melbourne Ports,"PAULL, Allan",LP,20683,34.7
VIC,Melbourne Ports,"HOLDING, Hon Clyde",ALP,29831,50.1
VIC,Melbourne Ports,"BRETHERTON, Dr Di",AD,5568,9.3
VIC,Menzies,"WHITE, Marjorie",AD,5266,8.6
VIC,Menzies,"BROWN, Hon Neil",LP,32401,53.0
VIC,Menzies,"CSAR, Ivana",ALP,22505,36.8
VIC,Menzies,"PLAIN, Bruce",IND,972,1.6
VIC,Murray,"HARGREAVES, John",IND,2574,4.0
VIC,Murray,"LINFORD, Ralph",AD,2631,4.1
VIC,Murray,"LLOYD, Bruce",NPA,32738,50.8
VIC,Murray,"ANDERSON, Mark",ALP,16919,26.3
VIC,Murray,"NORDEN, Brendan",LP,9545,14.8
VIC,Scullin,"KABOS, Mike",LP,12991,24.0
VIC,Scullin,"JENKINS, Harry",ALP,37158,68.7
VIC,Scullin,"PRIVITELLI, Joe",AD,3900,7.2
VIC,Streeton,"BROADBENT, Russell",LP,26288,42.3
VIC,Streeton,"CUNNINGHAM, Tessa",IND,822,1.3
VIC,Streeton,"MASON, Rika",AD,5063,8.1
VIC,Streeton,"TREMBATH, Ken",NPA,998,1.6
VIC,Streeton,"LAMB, Tony",ALP,29038,46.7
VIC,Wannon,"HAWKER, David",LP,38838,60.2
VIC,Wannon,"WATT, Kevin",ALP,21478,33.3
VIC,Wannon,"JENNINGS, Julie",AD,4235,6.6
VIC,Wills,"BUCKS, Fast",IND,1400,2.4
VIC,Wills,"ELEY, Ken",AD,3729,6.4
VIC,Wills,"TEATHER, Lyn",IND,1092,1.9
VIC,Wills,"SYKES, Ian",IND,650,1.1
VIC,Wills,"HAWKE, Hon Bob",ALP,35849,61.8
VIC,Wills,"VENABLES, Olga",LP,15318,26.4
QLD,Bowman,"CULLEN, Barry",IND,1123,1.7
QLD,Bowman,"CROWE, Andrew",LP,14866,23.0
QLD,Bowman,"SCIACCA, Con",ALP,31223,48.3
QLD,Bowman,"BARRY-COTTER, Bill",NPA,11696,18.1
QLD,Bowman,"TAYLOR, Diana",AD,5800,9.0
QLD,Brisbane,"CROSS, Manfred",ALP,32125,51.2
QLD,Brisbane,"KENNEY, William",IND,792,1.3
QLD,Brisbane,"PROOYEN, Michael van",AD,3799,6.1
QLD,Brisbane,"NEWMAN, Cliff",NPA,8495,13.5
QLD,Brisbane,"DRAKE, David",LP,17543,28.0
QLD,Capricornia,"YOUNG, Tom",LP,6084,9.6
QLD,Capricornia,"PAGE, J S",IND,1718,2.7
QLD,Capricornia,"PRICE, Ted",NPA,21272,33.6
QLD,Capricornia,"WRIGHT, Keith",ALP,34147,54.0
QLD,Dawson,"BRAITHWAITE, Raymond",NPA,29698,46.1
QLD,Dawson,"POTTINGER, Paul",LP,4553,7.1
QLD,Dawson,"WELCH, Bill",ALP,30232,46.9
QLD,Fadden,"JULL, David",LP,21258,35.8
QLD,Fadden,"ROBINSON, Peter",NPA,9581,16.1
QLD,Fadden,"WILSON, Peter",ALP,24481,41.2
QLD,Fadden,"DAVIES, Kenneth",AD,4065,6.8
QLD,Fairfax,"STOCKWELL, Brian",AD,4786,7.7
QLD,Fairfax,"SMITH, Alison",ALP,21953,35.2
QLD,Fairfax,"BRANNELLY, Joy",LP,10733,17.2
QLD,Fairfax,"ADERMANN, Hon Evan",NPA,24817,39.8
QLD,Fisher,"SPICER, Glen",AD,4597,6.8
QLD,Fisher,"SLIPPER, Peter",NPA,24522,36.3
QLD,Fisher,"LAVARCH, Michael",ALP,30181,44.7
QLD,Fisher,"MUTCH, Ian",LP,8208,12.2
QLD,Forde,"WATSON, Dr David",LP,20957,35.5
QLD,Forde,"CRAWFORD, Mary",ALP,27441,46.4
QLD,Forde,"RIEFF, Sheila",AD,3582,6.1
QLD,Forde,"PHILBRICK, Tony",NPA,7107,12.0
QLD,Griffith,"WINTER, Lance",AD,4647,7.6
QLD,Griffith,"HUMPHREYS, Ben",ALP,33442,54.5
QLD,Griffith,"BLACK, Wayne",LP,14778,24.1
QLD,Griffith,"COUSINS, Sean",NPA,8550,13.9
QLD,Groom,"CAREW, Mark",AD,3556,5.4
QLD,Groom,"MCVEIGH, Hon Tom",NPA,32054,48.9
QLD,Groom,"DWYER, Linda",ALP,21217,32.4
QLD,Groom,"MUNRO, Alexander",LP,8754,13.3
QLD,Herbert,"SWANTON, Paul",AD,3344,5.1
QLD,Herbert,"LINDSAY, Ted",ALP,33507,51.1
QLD,Herbert,"PAVEY, Rosemary",LP,10571,16.1
QLD,Herbert,"GOICOECHEA, Jose",NPA,18206,27.7
QLD,Hinkler,"COURTICE, Brian",ALP,30814,48.1
QLD,Hinkler,"BOSHELL, Geoff",AD,2039,3.2
QLD,Hinkler,"WILLIAMS, John",LP,3604,5.6
QLD,Hinkler,"CONQUEST, Bryan",NPA,27665,43.1
QLD,Kennedy,"COOPER, Ross",LP,4584,7.6
QLD,Kennedy,"BYRNE, James",ALP,27208,45.1
QLD,Kennedy,"KATTER, Hon Robert",NPA,28585,47.3
QLD,Leichhardt,"GAYLER, John",ALP,31601,50.8
QLD,Leichhardt,"BARRY, Ronald",LP,5942,9.6
QLD,Leichhardt,"BYRNE, Kevin",NPA,22551,36.3
QLD,Leichhardt,"TAPAU, Wilfred",AD,2085,3.4
QLD,Lilley,"DARLING, Elaine",ALP,36248,57.3
QLD,Lilley,"GATES, John",LP,17181,27.2
QLD,Lilley,"BROWN, Andrew",NPA,9842,15.6
QLD,Mcpherson,"STERN, Pat",ALP,23850,33.7
QLD,Mcpherson,"WHITE, Peter",LP,27147,38.4
QLD,Mcpherson,"STOELHORST, Yvonne",AD,3746,5.3
QLD,Mcpherson,"MCMAHON, Max",NPA,15974,22.6
QLD,Maranoa,"MCCARTHY, Richard",AD,2605,4.1
QLD,Maranoa,"CHRISTIE, Bruce",LP,5364,8.4
QLD,Maranoa,"CAMERON, Ian",NPA,35594,55.5
QLD,Maranoa,"PAROZ, Raymond",ALP,20596,32.1
QLD,Moncrieff,"SULLIVAN, Kathryn",LP,22271,34.7
QLD,Moncrieff,"HUGHES, Lester",NPA,15405,24.0
QLD,Moncrieff,"SPENCER, George",AD,3444,5.4
QLD,Moncrieff,"BOYCE, Robert",ALP,23067,35.9
QLD,Moreton,"CAMERON, Donald",LP,23740,38.2
QLD,Moreton,"FRECKLETON, Peter",NPA,6712,10.8
QLD,Moreton,"GIBSON, Garrie",ALP,28053,45.1
QLD,Moreton,"WILLINGER, Manfred",AD,3665,5.9
QLD,Oxley,"HOFFENSETZ, Barry",NPA,12248,20.2
QLD,Oxley,"AKROYD, Janice",LP,8948,14.8
QLD,Oxley,"LOUGHNEY, John",AD,3081,5.1
QLD,Oxley,"HAYDEN, Hon Bill",ALP,36246,59.9
QLD,Petrie,"CROSS, Gerard",NPA,9375,14.2
QLD,Petrie,"JOHNS, Gary",ALP,30537,46.2
QLD,Petrie,"ROBINSON, Isobel",AD,4404,6.7
QLD,Petrie,"HODGES, Hon John",LP,21780,33.0
