State,Division,Candidate,Party,Votes,Percent
VIC,Kooyong,"BARBOUR, Robert",Prot,10768,47.2
VIC,Kooyong,"KNOX, William",FT,12045,52.8
VIC,Laanecoorie,"BEVAN, David",FT,2358,25.4
VIC,Laanecoorie,"SALMON, Dr Charles",Prot,6930,74.6
VIC,Melbourne,"MCEACHARN, Sir Malcolm",Prot,7756,50.2
VIC,Melbourne,"MALONEY, Dr William",ALP,7679,49.8
VIC,Melbourne Ports,"FORAN, Harry",IND,443,2.5
VIC,Melbourne Ports,"MATTHEWS, James",ALP,7290,41.9
VIC,Melbourne Ports,"MAUGER, Samuel",Prot,9646,55.5
VIC,Mernda,"HARPER, Robert",Prot,5178,53.0
VIC,Mernda,"HICKFORD, Frederick",FT,2807,28.8
VIC,Mernda,"HODGES, Edward",IND,1776,18.2
VIC,Moira,"KENNEDY, Thomas",Prot,5385,54.0
VIC,Moira,"PALMER, Albert",FT,4590,46.0
VIC,Northern Melbourne,"HIGGINS, Henry",Prot,11595,70.3
VIC,Northern Melbourne,"PAINTER, Samuel",ALP,4897,29.7
VIC,Southern Melbourne,"JOSKE, Ernest",IND,1066,5.6
VIC,Southern Melbourne,"MONTEITH, Charles",IND,8282,43.6
VIC,Southern Melbourne,"RONALD, James",ALP,9057,47.7
VIC,Southern Melbourne,"SLOSS, John",IND,600,3.2
VIC,Wannon,"HOGAN, Patrick",Prot,2318,18.9
VIC,Wannon,"ROBINSON, Arthur",FT,5323,43.4
VIC,Wannon,"WHITE, Thomas",ALP,4611,37.6
VIC,Wimmera,"GRAY, John",IND,2011,24.0
VIC,Wimmera,"HIRSCH, Max",FT,3094,37.0
VIC,Wimmera,"PHILLIPS, Pharez",Prot,3263,39.0
VIC,Yarra,"TUDOR, Frank",ALP,13930,68.2
VIC,Yarra,"WILSON, William",Prot,6496,31.8
QLD,Brisbane,"CULPIN, Dr Millice",ALP,8019,46.8
QLD,Brisbane,"MACDONALD-PATERSON, Thomas",IND,1799,10.5
QLD,Brisbane,"MORSE, William",NLU,7321,42.7
QLD,Capricornia,"CURTIS, George",NLU,3725,30.5
QLD,Capricornia,"RYAN, Thomas",IND,2435,19.9
QLD,Capricornia,"THOMSON, David",ALP,6065,49.6
QLD,Darling Downs,"GROOM, Littleton",NLU,Unopposed,100.0
QLD,Herbert,"BAMFORD, Frederick",ALP,8965,57.8
QLD,Herbert,"WHITE, William",NLU,6549,42.2
QLD,Kennedy,"JOHNSON, Frederick",NLU,3493,30.3
QLD,Kennedy,"MCDONALD, Charles",ALP,8031,69.7
QLD,Maranoa,"LEAHY, David",NLU,2390,25.0
QLD,Maranoa,"PAGE, James",ALP,7173,75.0
QLD,Moreton,"HARRISON, George",NLU,5508,44.2
QLD,Moreton,"WILKINSON, James",IND,6941,55.8
QLD,Oxley,"EDWARDS, Richard",NLU,8846,52.3
QLD,Oxley,"REINHOLD, Carl",ALP,8062,47.7
QLD,Wide Bay,"FISHER, Andrew",ALP,10622,61.2
QLD,Wide Bay,"STUPART, George",NLU,6730,38.8
SA,Adelaide,"KINGSTON, Rt Hon Charles",Prot,Unopposed,100.0
SA,Angas,"GLYNN, Patrick",FT,Unopposed,100.0
SA,Barker,"BONYTHON, Sir Langdon",Prot,Unopposed,100.0
SA,Boothby,"BATCHELOR, Lee",ALP,5775,54.6
SA,Boothby,"SOLOMON, Vaiben",FT,4802,45.4
SA,Grey,"POYNTON, Alexander",FT,Unopposed,100.0
SA,Hindmarsh,"HUTCHISON, James",ALP,6003,66.7
SA,Hindmarsh,"SHAW, James",Prot,3000,33.3
SA,Wakefield,"HOLDER, Hon Sir Frederick",IND,Unopposed,100.0
WA,Coolgardie,"MAHON, Hugh",ALP,Unopposed,100.0
WA,Fremantle,"CARPENTER, William",ALP,3439,61.3
WA,Fremantle,"SOLOMON, Elias",FT,2174,38.7
WA,Kalgoorlie,"FRAZER, Charles",ALP,5820,66.6
WA,Kalgoorlie,"KIRWAN, John",FT,2913,33.4
WA,Perth,"FOWLER, James",ALP,4248,72.8
WA,Perth,"VENN, Harry",FT,1591,27.2
WA,Swan,"FORREST, Rt Hon Sir John",Prot,Unopposed,100.0
TAS,Bass,"HARTNOLL, William",FT,3124,43.3
TAS,Bass,"STORRER, David",Prot,4092,56.7
TAS,Darwin,"BRICKHILL, James",Prot,4354,49.0
TAS,Darwin,"GAFFNEY, James",IND,53,0.6
TAS,Darwin,"O'MALLEY, King",ALP,4483,50.4
TAS,Denison,"CAMERON, Donald",FT,3630,43.4
TAS,Denison,"FYSH, Hon Sir Philip",Prot,3661,43.8
TAS,Denison,"KIRK, Andrew",IND,1064,12.7
TAS,Franklin,"CLIFFORD, William",IND,785,14.7
TAS,Franklin,"HARDY, Wentworth",IND,320,6.0
TAS,Franklin,"MCNAUGHTON, Russell",FT,1485,27.8
TAS,Franklin,"MCWILLIAMS, William",IND,1986,37.1
TAS,Franklin,"TINNING, Henry",IND,775,14.5
TAS,Wilmot,"BRADDON, Rt Hon Sir Edward",FT,3313,54.9
TAS,Wilmot,"CHEEK, John",Prot,2723,45.1
