State,Division,Candidate,Party,Votes,Percent
NSW,Bradfield,"KEMENY, Alex",ALP,11449,15.8
NSW,Bradfield,"GALLAGHER, Patrick",IND,918,1.2
NSW,Bradfield,"RATCLIFFE, Margaret",CTA,1307,1.8
NSW,Bradfield,"BARRY, Ann",AD,6908,9.3
NSW,Bradfield,"NELSON, Dr Brendan",LP,48260,64.8
NSW,Bradfield,"TOOMEY, Mark",IND,216,0.3
NSW,Bradfield,"WRIGHT, Richard",GRN,2577,3.5
NSW,Calare,"MCLEAN, Bruce",CTA,1459,2
NSW,Calare,"ANDREN, Peter",IND,21708,29.4
NSW,Calare,"BAKER, Peter",AD,859,1.2
NSW,Calare,"ALLEN, Rob",ALP,21407,29
NSW,Calare,"TOOLE, Trevor",NPA,15371,20.8
NSW,Calare,"NOLAN, Richard",IND,172,0.2
NSW,Calare,"MULLIN, Sharon",GRN,1312,1.8
NSW,Calare,"FARDELL, Ray",LP,11613,15.7
NSW,Charlton,"BROWN, Hon Robert",ALP,38665,50
NSW,Charlton,"CRAIG, Peter",LP,25884,33.5
NSW,Charlton,"GODFREY, Lyn",AD,6494,8.4
NSW,Charlton,"FRANKS, Ron",AAFI,2428,3
NSW,Charlton,"BRUGMAN, Bernadette",GRN,3863,5
NSW,Chifley,"FISHER, Alec",AD,6682,9.1
NSW,Chifley,"GRIGG, Shirley",CTA,2033,2.8
NSW,Chifley,"GREEN, Jenny",LP,19828,26.9
NSW,Chifley,"HARGREAVES, Louise",IND,653,0.9
NSW,Chifley,"OWEN, Andrew",IND,1858,2.5
NSW,Chifley,"PRICE, Hon Roger",ALP,42804,58
NSW,Cook,"RICHARDSON, Terri",AD,6130,8.1
NSW,Cook,"WOODGER, Janey",IND,2988,4
NSW,Cook,"MCDONALD, James",IND,1078,1.4
NSW,Cook,"MUTCH, Hon Stephen",LP,41601,55.1
NSW,Cook,"MCGRATH, Mark",ALP,23704,31.4
NSW,Cowper,"CRANNY, Jillian",GRN,4525,6.2
NSW,Cowper,"QUARTLY, Allan",AD,3974,5.5
NSW,Cowper,"NEHL, Garry",NPA,40825,56.3
NSW,Cowper,"SEKFY, Paul",ALP,23195,32
NSW,Cunningham,"PERROTT, Margaret",IND,1675,2.4
NSW,Cunningham,"MISDOM, Fred",IND,317,0.5
NSW,Cunningham,"MARTIN, Hon Stephen",ALP,37267,52.6
NSW,Cunningham,"CHILTON, Mark",AD,3535,5
NSW,Cunningham,"DOUGLAS, Will",GRN,4139,5.8
NSW,Cunningham,"WILCOCK, Paul",IND,939,1.3
NSW,Cunningham,"WILLIAMS, Philip",LP,21124,29.8
NSW,Cunningham,"O'NEILL, Robert",CTA,1863,2.6
NSW,Dobell,"LEE, Hon Michael",ALP,32221,43.9
NSW,Dobell,"MARTIN, True",AD,5223,7.1
NSW,Dobell,"PRITCHARD, Jeremy",AAFI,2146,2.9
NSW,Dobell,"KATALINIC, Aldo",IND,751,1
NSW,Dobell,"FREEMANTLE, Graham",CTA,1304,1.8
NSW,Dobell,"EATON, Doug",LP,31817,43.3
NSW,Eden-Monaro,"BROWN, Irene",AAFI,1374,1.9
NSW,Eden-Monaro,"FRASER, Peter",IND,200,0.3
NSW,Eden-Monaro,"NAIRN, Gary",LP,33151,46
NSW,Eden-Monaro,"SNOW, James",ALP,27347,37.9
NSW,Eden-Monaro,"ENDEAN, Nora",AD,2592,3.6
NSW,Eden-Monaro,"TENNANT-WOOD, Robin",GRN,2548,3.5
NSW,Eden-Monaro,"HOWES, David",CTA,615,0.9
NSW,Eden-Monaro,"LOYDELL, Robyn",IND,4320,6
NSW,Farrer,"WHITFIELD, Peter",IND,1337,1.9
NSW,Farrer,"EVERINGHAM, John",CTA,1047,1.5
NSW,Farrer,"CLANCY, John",AD,3043,4.3
NSW,Farrer,"SUMMERS, Lynda",ALP,17563,24.7
NSW,Farrer,"FISCHER, Tim",NPA,47231,66.3
NSW,Farrer,"DOWNING, Luke",IND,979,1.4
NSW,Fowler,"CENATIEMPO, Stephen",LP,19630,26.4
NSW,Fowler,"GRACE, Ted",ALP,45408,61.1
NSW,Fowler,"MALONE, Ken",AAFI,3117,4.2
NSW,Fowler,"OOSTVEEN, Lucia van",IND,738,1
NSW,Fowler,"STEVENS, Mark",AD,5476,7.4
NSW,Gilmore,"MCGRATH, Joanne",AD,3449,4.8
NSW,Gilmore,"CHAPPELL, Charles",CTA,1117,1.6
NSW,Gilmore,"KEIGHLEY, Rosemary",IND,220,0.3
NSW,Gilmore,"GASH, Joanna",LP,36261,50.5
NSW,Gilmore,"KNOTT, Peter",ALP,27503,38.3
NSW,Gilmore,"ROTHSCHILD, David",GRN,2039,2.8
NSW,Gilmore,"DELL, Tom",IND,1195,1.7
NSW,Grayndler,"MANSOUR, Morris",LP,17584,23.6
NSW,Grayndler,"RYDE, Jenny",GRN,3419,4.6
NSW,Grayndler,"ALBANESE, Anthony",ALP,37623,50.5
NSW,Grayndler,"POULSEN, Ron",IND,208,0.3
NSW,Grayndler,"SHARAH, Alex",CTA,766,1
NSW,Grayndler,"MENDELSSOHN, David",AD,3715,5
NSW,Grayndler,"BUTLER, Kate",IND,751,1
NSW,Grayndler,"BUTLER, Kevin",IND,10142,13.6
NSW,Grayndler,"HAYNES, Tom",IND,321,0.4
NSW,Greenway,"RYDER, J S",IND,1602,2.2
NSW,Greenway,"CLANCY, Bill",AD,6128,8.3
NSW,Greenway,"MOSSFIELD, Frank",ALP,32297,43.7
NSW,Greenway,"BAWDEN, Bob",CTA,2408,3.3
NSW,Greenway,"BURAKOWSKI, Vicki",LP,28122,38
NSW,Greenway,"BATES, John",AAFI,3369,4.6
NSW,Gwydir,"PERRETT, Jim",IND,2914,4.2
NSW,Gwydir,"GRAHAM, Anne",AD,3634,5.2
NSW,Gwydir,"ANDERSON, John",NPA,43385,62.3
NSW,Gwydir,"CURLEY, John",ALP,19680,28.3
NSW,Hughes,"VALE, Danna",LP,38211,49
NSW,Hughes,"HALLIDAY, Martha",IND,1498,1.9
NSW,Hughes,"ALLEN, Steve",GRN,2517,3.2
NSW,Hughes,"DERRICK, Christopher",CTA,1571,2
NSW,Hughes,"TICKNER, Hon Robert",ALP,29690,38.1
NSW,Hughes,"KOPPELHUBER, Robert",AD,4534,5.8
NSW,Hume,"COX, Dave",AD,4001,5.6
NSW,Hume,"WATCHIRS, Kevin",GRN,1876,2.6
NSW,Hume,"SHARP, John",NPA,40921,57
NSW,Hume,"HEWSON, Tony",ALP,24943,34.8
NSW,Hunter,"JOHNSEN, Michael",NPA,26767,37
NSW,Hunter,"FITZGIBBON, Joel",ALP,36674,50.7
NSW,Hunter,"BENNINSON, Rod",AD,3672,5.1
NSW,Hunter,"VAUGHAN, Jenny",GRN,3000,4.2
NSW,Hunter,"BURKE, Bernard",IND,2160,3
NSW,Kingsford-Smith,"BRIEGER, Christopher",AD,5523,7.7
NSW,Kingsford-Smith,"HAYNES, Suzi",IND,484,0.7
NSW,Kingsford-Smith,"BRERETON, Hon Laurie",ALP,37098,51.6
NSW,Kingsford-Smith,"MARSHALL, Ted",IND,278,0.4
NSW,Kingsford-Smith,"BILYANA, Yabu",IND,254,0.4
NSW,Kingsford-Smith,"OXLEY, Jeremy",GRN,3103,4.3
NSW,Kingsford-Smith,"XENOS, John",LP,25190,35
NSW,Lindsay,"EDWARDS, Lesley",GRN,3299,4.4
NSW,Lindsay,"WILSON, John",AD,4929,6.6
NSW,Lindsay,"KELLY, Jackie",LP,31811,42.5
NSW,Lindsay,"COOKSLEY, Terry",AAFI,2041,2.7
NSW,Lindsay,"GRIGG, Brian",CTA,1614,2.2
NSW,Lindsay,"FREE, Hon Ross",ALP,30168,40.3
NSW,Lindsay,"DAVIDSON, Stephen",IND,956,1.3
NSW,Lowe,"WOODS, Peter",IND,2279,3.1
NSW,Lowe,"PLUMB, Noel",AD,3143,4.3
NSW,Lowe,"CALVERT, Michelle",IND,2137,2.9
NSW,Lowe,"EASSON, Mary",ALP,28447,39.1
NSW,Lowe,"LANE, Max",IND,167,0.2
NSW,Lowe,"HUGHES, Bob",IND,204,0.3
NSW,Lowe,"ZAMMIT, Paul",LP,33966,46.7
NSW,Lowe,"WOOD, Katie",CTA,782,1.1
NSW,Lowe,"HINE, Doug",GRN,1367,1.9
NSW,Lowe,"ALLEN, Dave",IND,271,0.4
NSW,Lyne,"WEATE, John",ALP,21717,29.1
NSW,Lyne,"ROWSELL, Marje",AAFI,3237,4.3
NSW,Lyne,"RIACH, Rodger",AD,3379,4.5
NSW,Lyne,"VAILE, Mark",NPA,44056,58.9
NSW,Lyne,"RUSSELL, Susie",GRN,2478,3.3
NSW,Macarthur,"FAHEY, Hon John",LP,40963,53.4
NSW,Macarthur,"FRASER, Peter",AD,3714,4.8
NSW,Macarthur,"BETHUNE, Herb",IND,2563,3.3
NSW,Macarthur,"WATKINS, Janet",AAFI,2090,2.7
NSW,Macarthur,"AGIUS, Stephen",IND,275,0.4
NSW,Macarthur,"STREET, Colleen",IND,435,0.6
NSW,Macarthur,"KEARNEY, Vicki",GRN,2132,2.8
NSW,Macarthur,"LOWRY, Noel",ALP,24570,32
NSW,Mackellar,"DIMOND, Vicki",AD,8188,11
NSW,Mackellar,"BRISTOW, Rick",CTA,1369,1.8
NSW,Mackellar,"BRIDGE, John",AAFI,2909,3.9
NSW,Mackellar,"MCLOUGHLIN, Ross",ALP,14590,19.5
NSW,Mackellar,"BISHOP, Bronwyn",LP,40886,54.7
NSW,Mackellar,"SMITH, Rodney",IND,631,0.8
NSW,Mackellar,"DORIC, Stephen",IND,144,0.2
NSW,Mackellar,"CAIRNS, Chris",GRN,3236,4.3
NSW,Mackellar,"ELLIS, Anne",IND,2848,3.8
NSW,Macquarie,"BARTLETT, Kerry",LP,35199,48.1
NSW,Macquarie,"GAUL, Carol",GRN,2782,3.8
NSW,Macquarie,"DEAHM, Maggie",ALP,24614,33.6
NSW,Macquarie,"MCCALL, John",IND,906,1.2
NSW,Macquarie,"KRAUS, Heather",CTA,1753,2.4
NSW,Macquarie,"RICKARD, Jon",AD,6127,8.4
NSW,Macquarie,"TYLER, Warwick",AAFI,1806,2.5
NSW,Mitchell,"PETTITT, Tony",AAFI,2688,3.7
NSW,Mitchell,"LEWIS, Erica",ALP,13790,19.2
NSW,Mitchell,"HUTCHINSON, John",IND,699,1
NSW,Mitchell,"PRICE, Penny",IND,338,0.5
NSW,Mitchell,"KRASON, Colleen",AD,5930,8.2
NSW,Mitchell,"CADMAN, Alan",LP,48541,67.4
NSW,New England,"CASWELL, Allan",AD,6221,8.9
NSW,New England,"LETTERS, Frances",IND,743,1.1
NSW,New England,"LARSEN, Terry",IND,3333,4.7
NSW,New England,"SINCLAIR, Rt Hon Ian",NPA,42539,60.5
NSW,New England,"BEYERSDORF, Herman",ALP,17477,24.9
NSW,Newcastle,"BURGESS, Cathy",GRN,6288,8.7
NSW,Newcastle,"WELSH, Ivan",LP,21938,30.4
NSW,Newcastle,"BOETTCHER, Barry",AD,7126,9.9
NSW,Newcastle,"EMANUEL, Kamala",IND,591,0.8
NSW,Newcastle,"MORRIS, Allan",ALP,36146,50.1
NSW,North Sydney,"HOCKEY, Joe",LP,45634,57.3
NSW,North Sydney,"WADE, Linda",AD,7947,10
NSW,North Sydney,"TANNER, Richard",IND,2908,3.7
NSW,North Sydney,"CARTER, George",GRN,3039,3.8
NSW,North Sydney,"OWENS, Julie",ALP,20132,25.3
NSW,Page,"WOODS, Harry",ALP,28972,38
NSW,Page,"PAGE, James",AD,2514,3.3
NSW,Page,"OSHLACK, Al",GRN,535,0.7
NSW,Page,"ARTHUR, Trevor",CTA,1119,1.5
NSW,Page,"HUNTER, Anne",LP,12132,15.9
NSW,Page,"HIGGINSON, Sue",GRN,2971,3.9
NSW,Page,"CAUSLEY, Hon Ian",NPA,27927,36.7
NSW,Parkes,"MCLENNAN, David",IND,964,1.3
NSW,Parkes,"COOK, Edna",IND,1758,2.4
NSW,Parkes,"GRAHAM, Ken",AD,1965,2.6
NSW,Parkes,"DESMOND, Vivian",AAFI,1528,2.1
NSW,Parkes,"DECKER, Dianne",IND,1708,2.3
NSW,Parkes,"BREBNER, Barry",ALP,28530,38.2
NSW,Parkes,"COBB, Michael",NPA,38264,51.2
NSW,Parramatta,"COGGER, John",IND,775,1.1
NSW,Parramatta,"AVILA, Eduardo",AD,3912,5.4
NSW,Parramatta,"SCOTT, Heidi",IND,1103,1.5
NSW,Parramatta,"ELLIOTT, Hon Paul",ALP,28390,39.4
NSW,Parramatta,"JONSSON, Dee",CTA,1066,1.5
NSW,Parramatta,"KRUMINS, Peter",AAFI,2005,2.8
NSW,Parramatta,"CHIDIAC, Joseph",IND,440,0.6
NSW,Parramatta,"CAMERON, Ross",LP,34310,47.7
NSW,Paterson,"CARRICK, Tervor",CTA,1829,2.5
NSW,Paterson,"DAVIS, Jan",GRN,2647,3.5
NSW,Paterson,"SYMINGTON, Bob",AD,3727,5
NSW,Paterson,"HORNE, Bob",ALP,32378,43.4
NSW,Paterson,"BALDWIN, Bob",LP,34113,45.7
NSW,Prospect,"POULARIS, Manny",AD,6951,10
NSW,Prospect,"CROSIO, Hon Janice",ALP,39318,56.7
NSW,Prospect,"COGGER, Linda",IND,922,1.3
NSW,Prospect,"CAMERON, Ron",LP,22182,32
NSW,Reid,"MCDOWELL, Lynne",LP,24720,34.5
NSW,Reid,"GIULIANO, Alfie",AD,4977,7
NSW,Reid,"DORIC, Catherine",IND,975,1.4
NSW,Reid,"FERGUSON, Laurie",ALP,40910,57.2
NSW,Richmond,"COYLE, Annette",GRN,4043,5.3
NSW,Richmond,"ANTHONY, Larry",NPA,27262,35.4
NSW,Richmond,"JOHNSON, Keith",LP,14180,18.4
NSW,Richmond,"THORPE, Mindy",AD,4171,5.4
NSW,Richmond,"NEWELL, Neville",ALP,26653,34.6
NSW,Richmond,"COROWA, Robert",GRN,638,0.8
NSW,Riverina,"JONES, Alistair",IND,2837,3.8
NSW,Riverina,"COLLINS, John",AD,2977,4
NSW,Riverina,"HICKS, Noel",NPA,48994,66
NSW,Riverina,"COLLIGAN, Rob",ALP,19454,26.2
NSW,Robertson,"WALKER, Hon Frank",ALP,28412,39.3
NSW,Robertson,"LEUNG, Valiant",IND,422,0.6
NSW,Robertson,"ELLIS, Bryan",GRN,1887,2.6
NSW,Robertson,"WHAITE, Roy",AAFI,2472,3.4
NSW,Robertson,"LLOYD, Jim",LP,33825,46.8
NSW,Robertson,"PENFOLD, Andrew",AD,5271,7.3
NSW,Shortland,"HILL, Richard",IND,1898,2.6
NSW,Shortland,"WESTBURY, Kaye",AD,4977,6.9
NSW,Shortland,"COOK, Terry",IND,547,0.8
NSW,Shortland,"MCKENZIE, Ian",GRN,3102,4.3
NSW,Shortland,"PARKER, David",LP,24812,34.5
NSW,Shortland,"MORRIS, Hon Peter",ALP,36603,50.9
NSW,Sydney,"NEDERLOF, Paul",AD,6471,8.8
NSW,Sydney,"FLETCHER, Karen",IND,584,0.8
NSW,Sydney,"BUSHBY, Peter",IND,537,0.7
NSW,Sydney,"FUSSELL, Peter",LP,20430,27.6
NSW,Sydney,"PETERSON, Janne",CTA,483,0.7
NSW,Sydney,"BALDWIN, Hon Peter",ALP,35788,48.4
NSW,Sydney,"LIPPMANN, Michael",IND,242,0.3
NSW,Sydney,"STOCK, Sue",GRN,4285,5.8
NSW,Sydney,"BACON, Wendy",IND,5042,6.8
NSW,Sydney,"O'HALLORAN, Donald",IND,112,0.2
NSW,Throsby,"FISHER, Elizabeth",AD,5990,8.5
NSW,Throsby,"GALEA, Albert",LP,15326,21.7
NSW,Throsby,"ROBINSON, Les",GRN,3629,5.1
NSW,Throsby,"HUGHES, Brian",CTA,2716,3.9
NSW,Throsby,"HOLLIS, Colin",ALP,42963,60.8
NSW,Warringah,"HERAGHTY, Julie",ALP,19488,26.6
NSW,Warringah,"PICKEN, Karen",GRN,3551,4.9
NSW,Warringah,"ABBOTT, Tony",LP,42217,57.7
NSW,Warringah,"LOGUE, Wallace",AD,4919,6.7
NSW,Warringah,"WEATHERLAKE, Ian",AAFI,2701,3.7
NSW,Warringah,"EAGER, Beth",IND,271,0.4
NSW,Watson,"RAHME, Todd",CTA,2570,3.6
NSW,Watson,"MCLEAY, Hon Leo",ALP,39329,55.1
NSW,Watson,"NEWMAN, Amelia",AD,5625,7.9
NSW,Watson,"LARTER, Bruce",LP,23840,33.4
NSW,Wentworth,"HAPP, Di",AD,6506,8.7
NSW,Wentworth,"PEARCE, Paul",ALP,23856,31.8
NSW,Wentworth,"SYNNOTT, David",IND,358,0.5
NSW,Wentworth,"HOOPER, John",IND,122,0.2
NSW,Wentworth,"ENGELEN, Paddy",IND,225,0.3
NSW,Wentworth,"MARKS, Rodney",IND,468,0.6
NSW,Wentworth,"THOMSON, Andrew",LP,39014,52
NSW,Wentworth,"MCCROSSIN, Fiona",GRN,4468,6
NSW,Werriwa,"WHITEHALL, James",IND,2722,3.9
NSW,Werriwa,"JOSLING, Greg",IND,571,0.8
NSW,Werriwa,"THORN, Andrew",LP,23790,33.7
NSW,Werriwa,"TOWNSEND, Vince",AAFI,3973,5.6
NSW,Werriwa,"LANG, Emanuela",AD,4541,6.4
NSW,Werriwa,"LATHAM, Mark",ALP,33800,47.9
NSW,Werriwa,"WOODGER, Edwin",IND,1169,1.7
VIC,Aston,"WISE, Damian",AD,6739,8.9
VIC,Aston,"HAILEY, Michael",ALP,29266,38.7
VIC,Aston,"MCCARRON, James",IND,611,0.7
VIC,Aston,"NUGENT, Peter",LP,39027,51.6
VIC,Ballarat,"BEACHAM, Jenny",ALP,31864,41.9
VIC,Ballarat,"NEENAN, John",AAFI,801,1.1
VIC,Ballarat,"COCKING, David",CTA,1781,2.3
VIC,Ballarat,"GRAY, Alan",IND,947,1.3
VIC,Ballarat,"FINLAY, Trish",AD,3208,4.2
VIC,Ballarat,"MCDONALD, Alan",IND,186,0.2
VIC,Ballarat,"RONALDSON, Michael",LP,37275,49
VIC,Batman,"D'ANGELO, Paul",IND,2165,2.8
VIC,Batman,"RYAN, Frank",GRN,2791,3.6
VIC,Batman,"YOULTEN, Wayne",LP,16574,21.4
VIC,Batman,"PETERS, Julie",AD,4655,6
VIC,Batman,"KOUMANTATAKIS, George",IND,1083,1.4
VIC,Batman,"PREKETES, Arthur",IND,601,0.8
VIC,Batman,"FERGUSON, Martin",ALP,45491,58.8
VIC,Batman,"BOLGER, Irene",IND,3976,5.1
VIC,Bendigo,"HELPER, Joe",ALP,33206,42.8
VIC,Bendigo,"REID, Hon Bruce",LP,34703,44.8
VIC,Bendigo,"RALPH, Doug",GRN,2534,3.3
VIC,Bendigo,"BULBROOK, John",AAFI,1019,1.3
VIC,Bendigo,"GRIFFITH, Susan",IND,233,0.3
VIC,Bendigo,"SEMMENS, Don",AD,4371,5.6
VIC,Bendigo,"TAYLOR, Pamela",CTA,1483,1.9
VIC,Bruce,"BEALE, Julian",LP,35954,45.6
VIC,Bruce,"GRIFFIN, Alan",ALP,36104,45.8
VIC,Bruce,"BAHLAW, Ahmen",GRN,1586,2
VIC,Bruce,"BURKETT, Daryl",AD,4805,6.1
VIC,Bruce,"SOOS, Michael",IND,343,0.4
VIC,Burke,"O'KEEFE, Hon Neil",ALP,35949,51
VIC,Burke,"MOORE, Anthony",LP,27122,38.4
VIC,Burke,"KAYE, Victor",AD,6782,9.6
VIC,Burke,"DICKINS, Michael",IND,705,1
VIC,Calwell,"WILLIS, Bill",LP,20679,28.8
VIC,Calwell,"PHILLIPS, Sue",IND,1554,2.2
VIC,Calwell,"LIVESAY, Robert",AD,4975,6.9
VIC,Calwell,"THEOPHANOUS, Dr Andrew",ALP,43986,61.3
VIC,Calwell,"BARNES, Richard",IND,522,0.7
VIC,Casey,"BURNS, Des",ALP,25722,35.8
VIC,Casey,"KENCI, Robert",IND,350,0.5
VIC,Casey,"HALVERSON, Robert",LP,35943,50
VIC,Casey,"MADDOCK, Glen",AD,7140,9.9
VIC,Casey,"SMITH, Basil",IND,332,0.5
VIC,Casey,"KEANE, Chanel",GRN,2360,3.3
VIC,Chisholm,"WOOLDRIDGE, Dr Michael",LP,37110,47.1
VIC,Chisholm,"ILOTT, Mark",IND,350,0.4
VIC,Chisholm,"TOWNSEND, Matthew",AD,5725,7.3
VIC,Chisholm,"BROWNE, Graeme",IND,368,0.5
VIC,Chisholm,"ROBINSON, Tony",ALP,31807,40.4
VIC,Chisholm,"JUDGE, Peter",AAFI,1291,1.6
VIC,Chisholm,"WHITEHEAD, Adrian",GRN,2097,2.7
VIC,Corangamite,"EADES, Bernie",ALP,26179,35.9
VIC,Corangamite,"JOHNSON, Pamela",AD,8382,11.5
VIC,Corangamite,"MCARTHUR, Stewart",LP,38445,52.7
VIC,Corio,"NIEUWENHUIS, Robert",IND,1443,1.9
VIC,Corio,"O'CONNOR, Gavan",ALP,38656,50.8
VIC,Corio,"DESMARIS, Gerald",AD,5919,7.8
VIC,Corio,"KONTELJ, Srechko",LP,30142,39.6
VIC,Deakin,"LAWRENCE, Maggie",IND,730,1
VIC,Deakin,"WHITE, David",IND,429,0.6
VIC,Deakin,"COELLI, Paul",AAFI,1226,1.6
VIC,Deakin,"BUCKLEY, Kerrin",ALP,29639,38.7
VIC,Deakin,"GRAHAM, Murray",CTA,1495,2
VIC,Deakin,"BARRESI, Phillip",LP,34292,44.7
VIC,Deakin,"BOFFA, Gilbert",IND,194,0.3
VIC,Deakin,"LOTHIAN, Kathy",GRN,1870,2.4
VIC,Deakin,"SIDDONS, John",AD,6801,8.9
VIC,Dunkley,"CHYNOWETH, Robert",ALP,30084,40.1
VIC,Dunkley,"BILLSON, Bruce",LP,36330,48.4
VIC,Dunkley,"NELSON, Bev",IND,399,0.5
VIC,Dunkley,"JACOBS, Reba",AD,5257,7
VIC,Dunkley,"PEAK, Travis",AAFI,1144,1.5
VIC,Dunkley,"HIGGINS, Paul",GRN,1817,2.4
VIC,Gellibrand,"SANKO, Peter",CTA,1630,2.2
VIC,Gellibrand,"NGUYEN, Khiet",AD,3889,5.3
VIC,Gellibrand,"RICE, Janet",GRN,2440,3.2
VIC,Gellibrand,"ANDREACCHIO, Marco",IND,306,0.4
VIC,Gellibrand,"SPENCER, Luke",IND,1166,1.6
VIC,Gellibrand,"BEST, John",LP,15978,21.8
VIC,Gellibrand,"WILLIS, Hon Ralph",ALP,46533,63.5
VIC,Gellibrand,"KELLY, John",IND,1392,1.9
VIC,Gippsland,"STONE, Judith",ALP,19604,26
VIC,Gippsland,"BROWNSTEIN, John",AD,5584,7.4
VIC,Gippsland,"MCGAURAN, Peter",NPA,46180,61.2
VIC,Gippsland,"BUCKLEY, Ben",IND,3582,4.8
VIC,Gippsland,"POLLOCK, Jamie",IND,495,0.7
VIC,Goldstein,"KENNEDY, Justin",GRN,3027,3.8
VIC,Goldstein,"KEMP, Dr David",LP,44139,55.3
VIC,Goldstein,"JOHNSON, Robert",IND,425,0.5
VIC,Goldstein,"CALVERY, Kip",ALP,25623,32.1
VIC,Goldstein,"BARRY, Diane",AD,6650,8.3
VIC,Flinders,"WARD, Ian",GRN,2989,4.1
VIC,Flinders,"BEEFORTH, Colin",AD,5485,7.5
VIC,Flinders,"ROBERTS, Ralph",IND,798,1.1
VIC,Flinders,"REITH, Peter",LP,39503,53.7
VIC,Flinders,"WATKINSON, Ian",ALP,24438,33.2
VIC,Flinders,"CHARLWOOD, Jan",IND,355,0.5
VIC,Higgins,"KUNA, Nicolle",AD,7002,9.1
VIC,Higgins,"GRIVAS, Ilias",ALP,23392,30.5
VIC,Higgins,"SCURFIELD, Lorna",IND,490,0.6
VIC,Higgins,"NICHOLLS, Mark",GRN,2995,3.9
VIC,Higgins,"COSTELLO, Peter",LP,42778,55.8
VIC,Holt,"EVANS, Hon Gareth",ALP,37948,55.2
VIC,Holt,"MANTELL, Liz",IND,511,0.7
VIC,Holt,"ALLISON, Heath",IND,406,0.6
VIC,Holt,"AUBREY, Jim",AD,5009,7.3
VIC,Holt,"WILLIAMS, Tony",LP,22036,32.1
VIC,Holt,"MADIGAN, Paul",IND,1171,1.7
VIC,Hotham,"CREAN, Hon Simon",ALP,44182,55
VIC,Hotham,"CASLEY, John",IND,1176,1.5
VIC,Hotham,"STARKIE, Brad",AD,4271,5.3
VIC,Hotham,"CONDON, John",IND,303,0.4
VIC,Hotham,"RUSH, Emma",GRN,1511,1.9
VIC,Hotham,"MAUNSELL, Brad",LP,28834,35.9
VIC,Indi,"LUSHER, Bruce",IND,1190,1.6
VIC,Indi,"LIEBERMAN, Hon Lou",LP,47097,62.6
VIC,Indi,"SMITH, Kevin",AD,5867,7.8
VIC,Indi,"LESCHEN, Zuvele",ALP,21091,28
VIC,Isaacs,"RAYNOR, Kaylyn",AD,6734,9.6
VIC,Isaacs,"WILTON, Greg",ALP,30997,44.1
VIC,Isaacs,"ALLISON, Jan",IND,597,0.9
VIC,Isaacs,"ATKINSON, Rod",LP,29595,42.1
VIC,Isaacs,"WALKER, Angela",AAFI,2448,3.5
VIC,Jagajaga,"NEWHOUSE, Timothy",AD,5496,6.9
VIC,Jagajaga,"COLEMAN, Susan",GRN,2609,3.3
VIC,Jagajaga,"MACKLIN, Jenny",ALP,34977,44.2
VIC,Jagajaga,"TOBIAS, Paul",AAFI,994,1.3
