State,Division,Candidate,Party,Votes,Percent
QLD,Herbert,"BROWN, William",IND,3140,48.4
QLD,Kennedy,"BARNETT, M",IND,2325,37.1
QLD,Kennedy,"MCDONALD, Charles",ALP,3936,62.9
QLD,Maranoa,"BUNNING, G E",IND,2629,46.7
QLD,Maranoa,"PAGE, James",ALP,2998,53.3
QLD,Moreton,"DARVALL, A W",IND,2099,32.2
QLD,Moreton,"KELLETT, William",IND,149,2.3
QLD,Moreton,"KRETSCHMER, E",IND,301,4.6
QLD,Moreton,"NEILSON, R D",IND,114,1.7
QLD,Moreton,"MAUGHAN, William Ryott",IND,1296,19.9
QLD,Moreton,"WILKINSON, James",IND,2569,39.4
QLD,Oxley,"EDWARDS, Richard",Prot,3753,53.2
QLD,Oxley,"TURLEY, Henry",ALP,3299,46.8
QLD,Wide Bay,"ANNEAR, John",IND,3955,44.6
QLD,Wide Bay,"FISHER, Andrew",ALP,4910,55.4
WA,Coolgardie,"ARCHIBALD, John",FT,2974,47.2
WA,Coolgardie,"MAHON, Hugh",ALP,3329,52.8
WA,Fremantle,"ADCOCK, W E",IND,102,2.0
WA,Fremantle,"JONES, Charles",IND,262,5.2
WA,Fremantle,"O'BIERNE, T",ALP,1831,36.2
WA,Fremantle,"SOLOMON, Elias",FT,2870,56.7
WA,Kalgoorlie,"HOPKINS, John",IND,3015,35.9
WA,Kalgoorlie,"KIRWAN, John",FT,5374,64.1
WA,Perth,"CAVANAGH, Michael",Prot,2310,40.9
WA,Perth,"FOWLER, James",ALP,3334,59.1
WA,Swan,"FORREST, Rt Hon Sir John",Prot,Unopposed,100.0
